"id_credito","monto","fecha","id_asistencia"
126,15.00,2007-12-22,1
126,15.00,2007-12-29,1
126,12.50,2008-01-05,1
126,15.00,2008-01-12,1
126,20.00,2008-01-19,1
126,22.50,2008-02-09,1
126,13.00,2008-02-16,1
126,26.00,2008-03-01,1
126,24.00,2008-03-15,1
126,12.00,2008-04-05,1
126,50.00,2008-04-19,1
126,20.00,2008-04-26,1
126,20.00,2008-05-10,2
126,10.00,2008-05-17,3
126,12.00,2008-05-24,3
126,20.00,2008-05-31,3
126,25.00,2008-06-07,3
126,32.00,2008-07-05,3
126,50.00,2008-08-02,3
126,25.00,2008-08-23,3
126,50.00,2008-09-06,3
126,64.00,2008-09-20,3
126,61.00,2008-09-27,3
127,15.00,2007-12-29,1
127,25.00,2008-01-12,1
127,10.00,2008-01-26,1
127,50.00,2008-02-23,1
127,50.00,2008-03-15,1
127,12.50,2008-04-12,1
127,50.00,2008-05-31,3
127,12.00,2008-10-04,3
127,100.00,2009-03-07,3
127,20.00,2009-04-18,3
128,141.00,2008-01-07,1
128,64.50,2008-02-04,1
128,22.00,2008-02-16,1
128,70.00,2008-03-03,1
128,90.00,2008-04-07,1
128,20.00,2008-05-05,3
128,27.50,2008-05-13,3
128,17.50,2008-05-17,3
128,20.00,2008-05-29,3
128,20.00,2008-05-31,3
128,20.00,2008-06-07,3
128,30.00,2008-06-21,3
128,20.00,2008-06-28,3
128,30.00,2008-07-05,3
128,20.00,2008-07-12,3
128,20.00,2008-07-19,3
128,20.00,2008-07-26,3
128,20.00,2008-08-02,3
128,20.00,2008-08-09,3
128,31.00,2008-08-23,3
128,26.50,2008-08-30,3
128,20.00,2008-09-06,3
128,20.00,2008-09-13,3
128,12.50,2008-09-20,3
128,17.50,2008-10-04,3
129,100.00,2008-01-05,1
129,50.00,2008-01-12,1
129,50.00,2008-01-26,1
129,50.00,2008-02-02,1
129,50.00,2008-02-09,1
129,50.00,2008-02-16,1
129,50.00,2008-02-23,1
129,50.00,2008-03-01,1
129,50.00,2008-03-08,1
129,50.00,2008-03-22,1
129,50.00,2008-03-29,1
129,50.00,2008-04-05,1
129,50.00,2008-04-12,1
129,50.00,2008-04-19,1
129,50.00,2008-04-26,1
129,100.00,2008-05-10,2
129,50.00,2008-05-24,3
129,100.00,2008-06-07,3
129,50.00,2008-06-14,3
129,50.00,2008-06-21,3
129,80.00,2008-07-05,3
129,50.00,2008-07-12,3
129,50.00,2008-07-19,3
129,50.00,2008-07-26,3
129,50.00,2008-08-02,3
129,50.00,2008-08-09,3
129,50.00,2008-08-30,3
129,50.00,2008-09-06,3
129,30.00,2008-09-13,3
129,50.00,2008-09-20,3
129,20.00,2008-09-27,3
129,30.00,2008-10-18,3
130,15.00,2008-01-05,1
130,14.00,2008-01-12,1
130,12.00,2008-01-19,1
130,10.00,2008-01-26,1
130,14.00,2008-02-02,1
130,25.00,2008-02-09,1
130,25.00,2008-03-01,1
130,24.00,2008-03-15,1
130,25.00,2008-03-29,1
130,12.50,2008-04-05,1
130,12.50,2008-04-12,1
130,14.00,2008-04-19,1
130,12.00,2008-04-26,1
130,12.00,2008-05-03,1
130,12.00,2008-05-10,1
130,15.00,2008-05-17,3
130,12.00,2008-05-24,3
130,15.00,2008-05-31,3
130,12.00,2008-06-07,3
130,12.00,2008-06-14,3
130,10.00,2008-06-21,3
130,15.00,2008-06-28,3
130,15.00,2008-07-05,3
130,15.00,2008-07-12,2
130,15.50,2008-07-19,3
130,14.00,2008-07-26,3
130,14.00,2008-08-02,3
130,15.00,2008-08-09,3
130,17.00,2008-08-23,3
130,15.00,2008-08-30,3
130,10.00,2008-09-06,3
130,15.00,2008-09-13,3
130,15.00,2008-09-20,3
130,15.00,2008-09-27,3
130,15.00,2008-10-04,3
130,15.00,2008-10-11,3
130,15.00,2008-10-18,3
130,25.00,2008-11-01,3
130,10.00,2008-11-08,3
131,60.00,2008-01-07,1
131,45.00,2008-02-04,1
131,52.50,2008-03-03,1
131,89.00,2008-04-07,1
131,20.00,2008-05-13,3
131,20.00,2008-05-22,3
131,40.00,2008-05-31,3
131,40.00,2008-06-07,3
131,20.00,2008-06-14,3
131,20.00,2008-06-21,3
131,20.00,2008-06-28,3
131,20.00,2008-07-12,3
131,20.00,2008-07-19,3
131,20.00,2008-07-26,3
131,20.00,2008-08-02,3
131,20.00,2008-08-09,3
131,40.00,2008-08-23,3
131,20.00,2008-09-06,3
131,35.00,2008-09-13,3
131,20.00,2008-09-20,3
131,40.00,2008-10-04,3
131,20.00,2008-10-11,3
131,20.00,2008-10-18,3
131,20.00,2008-11-01,3
131,40.00,2008-11-22,3
131,20.00,2008-11-29,3
131,20.00,2008-12-06,3
131,20.00,2008-12-20,3
131,2.50,2009-01-10,3
132,25.00,2008-01-05,1
132,30.00,2008-01-12,1
132,25.00,2008-01-19,1
132,25.00,2008-02-02,1
132,30.00,2008-02-09,1
132,50.00,2008-02-23,1
132,50.00,2008-03-01,1
132,25.00,2008-03-08,1
132,50.00,2008-03-22,1
132,30.00,2008-03-29,1
132,50.00,2008-04-05,1
132,30.00,2008-04-12,1
132,30.00,2008-04-26,1
132,30.00,2008-05-03,1
132,25.00,2008-05-24,3
132,25.00,2008-06-14,3
132,25.00,2008-06-21,3
132,25.00,2008-06-28,3
132,50.00,2008-07-19,3
132,50.00,2008-09-13,3
133,31.00,2008-01-19,1
133,31.00,2008-01-26,1
133,31.00,2008-02-02,1
133,15.00,2008-02-09,1
133,16.00,2008-02-16,1
133,15.50,2008-03-01,1
133,15.00,2008-03-08,1
133,11.00,2008-03-15,1
133,30.00,2008-04-05,1
133,15.00,2008-04-19,1
133,30.00,2008-05-17,1
133,22.00,2008-05-24,1
133,15.00,2008-05-31,1
133,31.00,2008-06-07,3
133,31.00,2008-06-21,3
133,16.00,2008-07-05,3
133,15.50,2008-07-26,3
133,20.00,2008-08-02,3
133,15.00,2008-08-09,3
133,15.00,2008-08-16,3
133,41.00,2008-09-06,3
133,15.50,2008-09-20,3
133,31.00,2008-10-04,3
133,30.00,2008-10-18,3
133,31.00,2008-10-23,3
133,30.00,2008-11-15,3
133,62.00,2008-12-06,3
133,16.00,2008-12-13,3
133,15.00,2009-01-31,3
133,30.00,2009-02-28,3
133,15.50,2010-03-13,3
134,12.50,2008-01-08,1
134,12.50,2008-01-15,1
134,12.50,2008-01-22,1
134,12.50,2008-01-29,1
134,25.00,2008-02-19,1
134,12.50,2008-03-03,1
134,25.00,2008-03-11,1
134,12.50,2008-03-18,1
134,12.50,2008-03-25,1
134,12.50,2008-04-01,1
134,12.50,2008-04-08,1
134,14.00,2008-04-15,1
134,12.00,2008-04-22,1
134,24.50,2008-05-06,2
134,15.00,2008-05-20,3
134,10.00,2008-05-27,3
134,12.50,2008-06-03,3
134,12.50,2008-06-10,3
135,17.50,2008-01-08,1
135,18.00,2008-01-15,1
135,20.00,2008-01-22,1
135,18.00,2008-01-29,1
135,42.00,2008-02-04,1
135,59.00,2008-03-03,1
135,1.00,2008-03-04,1
135,20.00,2008-04-01,1
135,17.50,2008-04-08,1
135,14.50,2008-04-15,1
135,17.50,2008-04-22,1
135,35.00,2008-05-13,1
135,35.00,2008-06-24,1
136,40.00,2008-01-12,1
136,35.00,2008-01-26,1
136,34.00,2008-02-09,1
136,42.00,2008-03-01,1
136,44.00,2008-03-08,1
136,50.00,2008-03-15,1
136,52.00,2008-03-22,1
136,48.00,2008-03-29,1
136,52.00,2008-04-05,1
136,40.00,2008-04-19,1
136,45.00,2008-04-26,1
136,50.00,2008-05-10,2
136,34.00,2008-05-17,3
136,35.00,2008-05-24,3
136,50.00,2008-05-31,3
136,40.00,2008-06-07,3
136,29.00,2008-06-14,3
137,45.00,2006-10-02,1
137,10.00,2006-11-06,1
137,9.00,2007-01-01,1
137,15.00,2007-07-02,1
137,15.00,2007-11-05,1
137,17.00,2007-12-03,1
138,30.00,2007-01-20,1
139,2.00,2006-09-02,1
139,20.00,2006-10-07,1
139,20.50,2006-10-14,1
139,25.05,2006-12-09,1
140,20.40,2006-09-09,1
140,17.00,2006-09-16,1
140,10.00,2006-10-14,1
140,6.55,2006-10-21,1
140,10.00,2006-11-11,1
140,30.00,2006-12-09,1
140,10.30,2007-01-06,1
141,10.00,2006-09-02,1
141,5.00,2006-09-16,1
141,10.00,2006-09-23,1
141,10.00,2006-10-07,1
141,7.00,2006-10-21,1
141,7.00,2006-11-11,1
141,10.00,2006-12-09,1
141,7.00,2007-01-13,1
141,10.00,2007-03-24,1
141,42.00,2008-04-01,1
142,32.10,2006-09-02,1
142,10.00,2006-09-09,1
142,10.00,2006-09-16,1
142,10.00,2006-09-23,1
142,12.00,2006-09-30,1
142,10.00,2006-10-07,1
142,10.00,2006-10-14,1
142,10.00,2006-10-21,1
142,10.00,2006-10-28,1
143,8.30,2006-09-02,1
143,12.00,2006-09-16,1
143,10.00,2006-09-23,1
144,5.00,2006-09-02,1
144,50.00,2006-09-09,1
145,20.00,2006-09-02,1
145,10.00,2006-09-09,1
145,10.00,2006-09-16,1
145,20.00,2006-09-30,1
145,10.00,2006-10-07,1
145,10.00,2006-10-14,1
145,10.00,2006-10-21,1
145,20.00,2006-11-04,1
145,20.00,2006-11-25,1
145,20.00,2006-12-09,1
146,10.00,2006-09-09,1
146,10.50,2006-09-23,1
146,10.50,2006-09-30,1
146,10.30,2006-10-07,1
147,20.00,2006-09-09,1
147,15.00,2006-09-16,1
148,11.00,2006-09-09,1
148,11.00,2006-09-23,1
148,50.00,2006-12-09,1
148,12.00,2006-12-23,1
149,55.00,2006-09-09,1
149,22.00,2006-10-07,1
150,11.00,2006-09-02,1
150,11.00,2006-09-09,1
150,11.00,2006-09-16,1
150,11.00,2006-09-23,1
150,11.00,2006-10-14,1
150,11.00,2006-10-21,1
150,11.00,2006-11-04,1
150,11.00,2006-11-18,1
150,11.00,2007-03-03,1
150,11.00,2007-08-06,1
150,48.50,2007-11-05,1
150,32.50,2007-12-03,1
150,15.00,2008-01-01,1
150,10.00,2008-01-08,1
150,11.00,2008-01-15,1
150,9.50,2008-01-22,1
150,10.00,2008-01-29,1
150,12.00,2008-02-04,1
150,10.00,2008-03-04,1
150,10.00,2008-03-11,1
150,11.00,2008-03-18,1
150,11.00,2008-03-25,1
150,10.00,2008-04-01,1
150,10.00,2008-04-15,1
150,10.00,2008-04-22,1
150,10.00,2008-04-29,1
150,10.00,2008-05-06,2
150,15.00,2008-06-24,3
150,10.00,2008-07-15,3
150,10.00,2008-08-05,3
150,10.00,2008-08-07,3
151,105.00,2006-08-31,1
151,11.00,2006-09-02,1
151,11.00,2006-09-09,1
151,11.00,2006-09-16,1
151,11.00,2006-09-23,1
151,11.00,2006-10-14,1
151,11.00,2006-10-21,1
151,11.00,2006-11-04,1
151,11.00,2006-11-18,1
151,11.00,2007-03-03,1
151,11.00,2007-08-06,1
151,26.00,2007-10-01,1
151,41.50,2007-11-05,1
151,32.50,2007-12-03,1
151,15.00,2008-01-01,1
151,10.00,2008-01-08,1
151,11.00,2008-01-15,1
151,9.50,2008-01-22,1
151,10.00,2008-01-29,1
151,10.00,2008-03-04,1
151,10.00,2008-03-11,1
151,11.00,2008-03-18,1
151,11.00,2008-03-25,1
151,10.00,2008-04-01,1
151,10.00,2008-04-15,1
151,10.00,2008-04-22,1
151,10.00,2008-04-29,1
151,10.00,2008-05-06,2
151,20.00,2008-05-27,3
151,10.00,2008-07-15,3
151,10.00,2008-08-05,3
151,10.00,2008-08-07,3
152,15.00,2006-10-07,1
152,10.00,2006-10-14,1
152,10.00,2006-11-11,1
152,10.00,2006-11-25,1
152,10.00,2006-12-02,1
152,10.00,2007-01-13,1
152,10.00,2007-02-10,1
152,10.00,2007-03-03,1
152,10.00,2007-03-10,1
152,10.00,2007-05-05,1
152,12.00,2007-06-04,1
153,22.00,2006-09-16,1
154,314.14,2006-08-31,1
154,22.00,2006-09-09,1
154,12.00,2006-09-16,1
154,22.00,2006-10-07,1
154,22.00,2006-10-21,1
154,12.00,2006-11-04,1
154,11.00,2006-11-11,1
154,20.00,2006-12-16,1
154,15.00,2007-01-06,1
154,10.00,2007-11-05,1
154,21.00,2007-12-03,1
154,10.00,2008-01-01,1
154,10.00,2008-04-15,1
155,6.45,2006-09-02,1
155,10.80,2006-11-25,1
156,9.00,2006-09-02,1
159,30.00,2006-09-16,1
159,15.00,2006-10-21,1
159,110.00,2006-11-04,1
161,60.00,2006-09-04,1
161,70.00,2006-10-02,1
161,70.00,2006-11-06,1
161,15.00,2006-12-04,1
162,302.06,2006-08-31,1
162,15.00,2006-10-21,1
162,20.00,2006-11-04,1
162,30.00,2006-12-16,1
162,12.00,2006-12-23,1
162,20.00,2006-12-30,1
162,30.00,2007-03-03,1
162,10.00,2007-04-14,1
162,15.00,2007-06-04,1
162,25.00,2007-06-09,1
162,15.00,2007-09-29,1
162,23.40,2008-04-12,1
163,22.00,2006-09-02,1
163,20.00,2006-09-16,1
163,22.00,2006-09-23,1
163,22.00,2006-09-30,1
163,22.00,2006-10-07,1
163,22.00,2006-10-14,1
163,22.00,2006-10-21,1
163,22.00,2006-10-28,1
163,22.00,2006-11-04,1
163,22.00,2006-11-11,1
163,22.00,2006-11-18,1
164,231.28,2006-08-31,1
164,20.00,2006-09-04,1
164,30.00,2006-11-06,1
164,50.00,2006-12-04,1
164,120.00,2007-06-04,1
164,60.00,2007-08-06,1
164,6.20,2008-03-01,1
165,140.64,2006-08-31,1
165,10.00,2006-09-30,1
165,10.00,2006-10-07,1
165,10.00,2006-10-21,1
165,40.00,2006-12-16,1
165,4.95,2007-01-20,1
165,5.00,2007-05-07,1
165,10.00,2007-06-09,1
165,10.00,2007-06-23,1
165,100.00,2007-08-25,1
165,10.00,2007-09-29,1
165,10.00,2007-10-20,1
165,5.00,2007-11-17,1
165,5.00,2007-12-08,1
165,10.00,2007-12-15,1
165,10.00,2008-01-19,1
165,30.00,2008-06-07,3
166,10.00,2006-09-09,1
166,12.00,2006-09-23,1
166,10.00,2006-10-07,1
166,10.00,2006-10-21,1
166,20.00,2006-11-25,1
166,11.00,2007-02-03,1
166,12.00,2007-04-21,1
166,12.00,2007-04-28,1
166,11.00,2007-05-19,1
166,11.00,2007-06-16,1
166,15.00,2007-06-30,1
166,10.00,2007-07-14,1
166,10.00,2007-08-11,1
167,10.00,2006-09-09,1
167,10.00,2006-11-25,1
167,12.00,2006-12-09,1
167,10.30,2006-12-16,1
167,10.00,2007-01-13,1
167,10.00,2007-02-03,1
167,26.00,2007-04-21,1
167,12.00,2007-04-28,1
167,11.00,2007-06-16,1
167,11.00,2007-06-30,1
167,10.00,2007-07-14,1
167,12.00,2007-08-11,1
167,10.00,2007-09-03,1
167,10.00,2007-10-01,1
168,20.00,2007-02-05,1
168,5.00,2007-03-05,1
168,5.00,2007-04-02,1
168,15.00,2007-05-07,1
168,8.00,2007-06-04,1
169,22.00,2006-09-16,1
169,22.00,2006-09-30,1
169,33.00,2006-10-21,1
169,17.00,2006-11-11,1
169,25.00,2006-12-09,1
169,20.00,2006-12-16,1
169,10.00,2007-08-11,1
170,6.00,2007-05-26,1
170,3.00,2007-09-03,1
171,20.00,2006-09-02,1
171,11.00,2006-09-09,1
171,11.00,2006-09-16,1
171,33.00,2006-09-30,1
171,11.00,2006-10-07,1
171,11.00,2006-10-14,1
171,10.00,2006-10-21,1
171,11.00,2006-10-28,1
171,11.00,2006-11-04,1
171,22.00,2006-11-11,1
171,10.00,2006-11-18,1
171,11.00,2006-11-25,1
171,11.00,2006-12-09,1
171,11.00,2006-12-16,1
171,11.00,2006-12-30,1
171,12.00,2007-01-01,1
171,11.00,2007-01-06,1
171,11.00,2007-01-13,1
171,12.00,2007-01-20,1
171,8.00,2007-02-03,1
171,12.00,2007-02-10,1
171,11.00,2007-02-24,1
171,31.00,2007-03-10,1
171,11.00,2007-03-17,1
171,32.10,2007-03-31,1
171,11.00,2007-04-14,1
171,33.00,2007-04-28,1
171,10.00,2007-05-05,1
171,11.00,2007-05-07,1
171,11.00,2007-05-12,1
171,10.25,2007-05-19,1
172,206.11,2006-08-31,1
172,12.00,2006-12-04,1
172,15.00,2007-01-01,1
172,21.00,2007-02-05,1
172,10.00,2007-03-05,1
172,5.00,2007-04-02,1
172,10.00,2007-05-07,1
173,35.00,2006-08-31,1
173,44.00,2006-09-23,1
173,10.00,2006-09-30,1
173,10.00,2006-10-21,1
173,10.00,2006-10-28,1
173,20.00,2006-11-11,1
173,20.00,2006-11-25,1
173,20.00,2006-12-09,1
173,10.00,2006-12-16,1
173,20.00,2006-12-30,1
173,30.00,2007-02-03,1
173,60.00,2007-02-24,1
173,20.00,2007-03-17,1
173,50.00,2007-04-28,1
173,11.00,2007-05-05,1
173,10.30,2007-05-12,1
173,11.00,2007-05-19,1
173,118.40,2007-07-21,1
173,7.80,2007-08-25,1
174,177.06,2006-08-31,1
174,20.00,2006-09-30,1
174,30.00,2006-11-18,1
174,45.00,2007-01-20,1
174,20.00,2007-02-03,1
174,20.00,2007-03-10,1
174,20.00,2007-04-28,1
174,20.00,2007-05-12,1
174,30.00,2007-06-02,1
174,30.00,2007-06-30,1
174,20.00,2007-07-21,1
174,50.00,2007-07-28,1
174,35.45,2007-08-04,1
175,246.60,2006-08-31,1
175,10.00,2006-09-02,1
175,10.00,2007-02-24,1
175,10.00,2007-05-12,1
175,15.00,2007-06-04,1
175,4.00,2007-06-09,1
175,5.00,2007-06-30,1
175,5.00,2007-07-02,1
175,10.00,2007-09-08,1
175,10.00,2007-10-01,1
176,139.89,2006-08-31,1
176,10.00,2007-03-05,1
177,120.60,2006-09-04,1
178,295.06,2006-08-31,1
178,40.00,2006-11-06,1
178,10.00,2008-03-03,1
179,22.00,2006-09-02,1
179,22.00,2006-09-16,1
179,12.00,2006-09-23,1
179,20.00,2006-10-07,1
179,10.25,2006-10-14,1
179,12.00,2006-10-21,1
179,12.00,2006-10-28,1
179,12.00,2006-11-04,1
179,12.00,2006-11-11,1
179,12.00,2006-11-18,1
179,20.00,2006-12-09,1
179,11.00,2006-12-16,1
179,102.00,2007-03-05,1
179,60.00,2007-04-02,1
179,60.00,2007-05-12,1
179,22.00,2007-05-19,1
179,12.00,2007-05-26,1
179,12.00,2007-06-04,1
179,12.00,2007-06-09,1
179,12.00,2007-06-16,1
179,10.00,2007-06-23,1
179,10.00,2007-07-07,1
179,10.00,2007-07-14,1
179,15.00,2007-11-17,1
179,3.25,2007-12-08,1
180,172.00,2006-08-31,1
180,9.00,2006-09-04,1
180,10.00,2007-01-01,1
180,10.00,2007-06-04,1
181,25.00,2007-09-15,1
181,20.00,2007-09-29,1
181,20.00,2007-10-20,1
181,10.00,2007-11-03,1
181,6.00,2007-11-10,1
182,60.75,2006-08-31,1
182,10.00,2006-11-25,1
182,10.00,2006-12-09,1
182,10.00,2006-12-23,1
182,10.00,2007-01-20,1
183,257.20,2006-08-31,1
183,86.00,2006-09-16,1
183,1.80,2008-04-12,1
184,111.50,2006-08-31,1
184,5.00,2006-12-02,1
184,5.00,2006-12-09,1
184,5.00,2006-12-16,1
184,5.00,2007-01-27,1
184,5.00,2007-02-03,1
184,5.00,2007-02-17,1
184,5.00,2007-03-03,1
184,5.00,2007-03-10,1
184,10.00,2007-03-31,1
184,20.00,2007-04-21,1
184,10.00,2007-05-12,1
184,10.00,2007-05-19,1
184,4.00,2007-06-09,1
184,5.00,2007-06-16,1
184,4.00,2007-08-18,1
185,10.00,2006-09-09,1
185,9.00,2006-09-23,1
185,12.90,2006-09-30,1
186,11.00,2006-11-06,1
187,123.20,2006-08-31,1
187,20.00,2006-10-02,1
187,5.00,2007-05-07,1
187,10.00,2007-06-04,1
188,154.90,2006-08-31,1
188,8.40,2007-03-05,1
188,40.00,2007-04-02,1
188,40.00,2007-05-07,1
188,40.00,2007-06-04,1
188,10.00,2007-09-03,1
188,20.00,2007-10-01,1
188,10.00,2007-11-05,1
188,10.00,2008-01-07,1
188,10.00,2008-02-04,1
188,10.00,2008-02-16,1
188,30.00,2008-03-03,1
189,31.00,2006-09-02,1
189,16.00,2006-09-09,1
189,15.00,2006-09-30,1
189,37.00,2006-10-07,1
189,12.00,2006-10-21,1
189,2.00,2006-11-18,1
189,17.00,2006-11-25,1
189,10.55,2006-12-02,1
189,12.00,2006-12-04,1
189,14.00,2006-12-09,1
189,5.00,2006-12-30,1
189,2.00,2007-01-27,1
189,7.00,2007-02-03,1
189,10.00,2007-02-10,1
189,10.00,2007-02-24,1
189,10.00,2007-03-03,1
189,33.00,2007-03-10,1
190,47.00,2006-08-31,1
190,10.00,2006-09-09,1
190,15.00,2006-09-23,1
190,12.00,2006-10-07,1
190,7.00,2006-10-14,1
190,10.00,2006-10-21,1
190,10.00,2006-10-28,1
190,10.00,2006-11-11,1
190,10.00,2006-11-18,1
190,10.00,2006-11-25,1
190,10.00,2006-12-02,1
190,10.00,2006-12-16,1
190,10.00,2006-12-23,1
190,10.00,2006-12-30,1
190,10.00,2007-01-13,1
190,10.00,2007-02-03,1
190,10.00,2007-02-10,1
190,10.00,2007-02-17,1
190,10.00,2007-02-24,1
190,10.00,2007-03-10,1
190,10.00,2007-03-17,1
190,6.00,2007-03-31,1
190,6.00,2007-04-14,1
190,10.00,2007-04-21,1
190,10.00,2007-05-05,1
190,10.00,2007-05-19,1
190,6.00,2007-06-02,1
190,23.00,2007-09-08,1
191,10.00,2006-08-31,1
191,10.00,2006-09-02,1
191,10.00,2006-09-09,1
191,20.00,2006-09-23,1
191,25.00,2006-10-07,1
191,17.00,2006-10-21,1
191,10.00,2006-10-28,1
191,10.00,2006-11-04,1
191,11.00,2006-11-11,1
191,10.00,2006-11-18,1
191,10.00,2006-11-25,1
191,10.00,2006-12-02,1
191,10.00,2006-12-16,1
191,15.00,2007-02-03,1
191,10.00,2007-05-07,1
191,10.00,2007-05-19,1
191,3.00,2007-06-04,1
191,5.00,2007-07-02,1
191,10.00,2007-08-06,1
191,7.00,2007-09-03,1
191,10.00,2007-10-01,1
191,10.00,2007-11-05,1
191,9.00,2008-03-03,1
192,10.00,2006-08-31,1
192,10.00,2006-09-02,1
192,10.00,2006-09-09,1
192,10.00,2006-09-16,1
192,10.00,2006-09-23,1
192,10.00,2006-09-30,1
192,10.00,2006-10-21,1
192,10.00,2006-10-28,1
192,10.00,2006-11-04,1
192,10.00,2006-11-11,1
192,10.00,2006-11-25,1
192,10.00,2006-12-02,1
192,10.00,2006-12-09,1
192,20.00,2006-12-30,1
192,10.00,2007-01-13,1
192,10.00,2007-01-27,1
192,20.00,2007-02-24,1
192,10.00,2007-03-03,1
192,10.00,2007-03-10,1
192,10.00,2007-03-24,1
192,10.00,2007-03-31,1
192,12.10,2007-04-14,1
192,10.00,2007-04-21,1
192,10.00,2007-04-28,1
192,10.00,2007-05-12,1
192,10.00,2007-05-19,1
192,10.00,2007-05-26,1
192,10.00,2007-06-02,1
192,10.00,2007-06-09,1
192,10.00,2007-06-16,1
192,10.00,2007-06-23,1
192,15.00,2007-07-07,1
193,10.00,2006-08-31,1
193,10.00,2006-09-02,1
193,10.00,2006-09-09,1
193,20.00,2006-09-23,1
193,20.00,2006-10-07,1
193,20.00,2006-10-21,1
193,10.00,2006-10-28,1
193,10.00,2006-11-04,1
193,10.00,2006-11-11,1
193,10.00,2006-11-18,1
193,10.00,2006-12-02,1
193,8.00,2006-12-16,1
193,20.00,2007-05-07,1
193,10.00,2007-06-04,1
193,20.00,2007-07-02,1
193,20.00,2007-08-06,1
193,24.00,2007-09-03,1
193,12.00,2007-10-01,1
193,23.00,2007-11-05,1
193,52.00,2007-12-03,1
193,25.00,2008-01-07,1
193,23.00,2008-02-04,1
193,15.00,2008-05-24,3
194,10.00,2006-08-31,1
194,10.00,2006-09-02,1
194,10.00,2006-09-09,1
194,10.00,2006-09-16,1
194,10.00,2006-09-23,1
194,10.00,2006-09-30,1
194,10.00,2006-10-07,1
194,20.00,2006-10-28,1
194,10.25,2006-11-11,1
194,20.00,2006-11-25,1
194,10.00,2006-12-02,1
194,10.00,2006-12-09,1
194,10.00,2007-01-06,1
194,20.00,2007-05-05,1
194,30.30,2007-05-12,1
194,20.00,2007-05-19,1
194,10.00,2007-06-02,1
194,10.00,2007-06-09,1
194,10.00,2007-06-23,1
194,10.00,2007-06-30,1
194,20.00,2007-07-07,1
194,10.00,2007-07-21,1
194,20.00,2007-07-28,1
194,20.00,2007-08-04,1
194,10.00,2007-08-11,1
194,30.00,2007-09-08,1
194,31.95,2007-10-06,1
203,10.00,2006-10-14,1
203,10.00,2006-10-21,1
203,9.00,2006-10-28,1
203,10.00,2006-11-04,1
203,10.00,2006-11-11,1
203,10.00,2006-11-25,1
203,20.00,2006-12-02,1
203,20.00,2006-12-09,1
203,20.00,2006-12-16,1
203,20.00,2006-12-30,1
203,19.00,2007-02-17,1
203,20.00,2007-03-03,1
203,40.00,2007-03-24,1
203,30.00,2007-04-28,1
203,70.00,2007-09-29,1
204,10.00,2006-10-14,1
204,10.00,2006-10-21,1
204,10.00,2006-11-04,1
204,27.00,2006-11-25,1
204,25.00,2007-02-10,1
204,150.00,2007-05-05,1
204,4.00,2007-05-12,1
204,10.00,2007-05-19,1
204,20.00,2007-06-02,1
204,10.00,2007-07-07,1
205,10.00,2006-10-14,1
205,10.00,2006-10-21,1
205,10.00,2006-10-28,1
205,10.00,2006-11-04,1
205,10.00,2006-11-11,1
205,10.00,2006-11-18,1
205,10.00,2006-11-25,1
205,17.00,2006-12-02,1
205,20.00,2006-12-09,1
205,20.00,2006-12-16,1
205,10.00,2006-12-23,1
205,10.00,2006-12-30,1
205,10.00,2007-01-06,1
205,10.00,2007-01-13,1
205,10.00,2007-01-20,1
205,10.00,2007-01-27,1
205,11.00,2007-02-03,1
205,10.00,2007-02-10,1
205,9.00,2007-02-17,1
205,10.00,2007-02-24,1
205,11.00,2007-03-03,1
205,20.00,2007-03-10,1
205,12.00,2007-03-17,1
205,15.00,2007-03-24,1
205,16.00,2007-03-31,1
205,10.00,2007-04-14,1
205,10.00,2007-04-21,1
205,10.70,2007-04-28,1
205,8.00,2007-05-05,1
205,15.00,2007-05-12,1
205,20.00,2007-05-19,1
205,4.10,2007-05-26,1
205,10.00,2007-08-18,1
208,20.10,2006-09-09,1
208,15.10,2006-09-23,1
209,11.00,2006-09-09,1
209,20.00,2006-10-28,1
210,5.00,2006-09-04,1
211,10.00,2006-09-02,1
211,10.00,2006-09-09,1
211,7.50,2006-09-16,1
211,7.50,2006-09-30,1
211,10.00,2006-10-07,1
211,10.00,2006-10-14,1
211,5.00,2006-10-21,1
212,8.00,2006-09-02,1
212,10.00,2006-09-09,1
212,5.00,2006-09-16,1
212,8.00,2006-09-23,1
212,7.00,2006-09-30,1
212,8.00,2006-10-14,1
212,5.00,2006-10-21,1
212,5.00,2006-10-28,1
212,1.30,2006-11-04,1
212,7.25,2006-11-18,1
212,7.05,2006-11-25,1
213,58.00,2006-09-16,1
213,10.00,2006-09-23,1
213,10.00,2006-10-07,1
213,10.00,2006-10-14,1
213,20.00,2006-10-21,1
213,10.00,2006-11-25,1
213,30.00,2006-12-02,1
213,10.00,2006-12-09,1
213,20.00,2006-12-16,1
214,10.00,2006-09-02,1
214,10.00,2006-09-09,1
214,10.00,2006-09-16,1
214,10.00,2006-09-23,1
214,10.00,2006-09-30,1
214,10.00,2006-10-07,1
214,10.00,2006-10-14,1
214,10.00,2006-10-21,1
214,10.10,2006-10-28,1
214,10.00,2006-11-04,1
214,10.00,2006-11-11,1
214,10.00,2006-11-18,1
214,10.00,2006-11-25,1
214,10.00,2006-12-02,1
214,10.00,2006-12-09,1
214,10.00,2006-12-16,1
214,10.00,2006-12-23,1
214,10.00,2006-12-30,1
214,10.00,2007-01-06,1
214,20.00,2007-01-20,1
