"id","id_beneficaria","id_rubro","fecha_entrega","fecha_cobro","prestamo","saldo_anterior","monto_cheque","tasa_interes","deuda_total","id_cartera","cuotas","nro_credito","fecha_finalizacion","comentarios","gastos_arquitecto"
236,233,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,28.65,1,48,"Desconocido",2007-10-27,\N,\N
237,234,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,14.25,1,48,"Desconocido",2007-01-01,\N,\N
238,235,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,69.60,1,48,"Desconocido",2007-01-01,\N,\N
239,236,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,69.00,1,48,"Desconocido",2007-01-01,\N,\N
240,237,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,117.05,1,48,"Desconocido",2006-12-23,\N,\N
241,238,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,29.75,1,48,"Desconocido",2006-12-02,\N,\N
242,239,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,6.40,1,48,"Desconocido",2006-11-06,\N,\N
243,240,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,58.10,1,48,"1",2006-09-23,\N,\N
244,244,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,95.50,1,48,"Desconocido",2007-06-30,\N,\N
245,245,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,278.50,1,48,"Desconocido",2007-04-28,\N,\N
246,246,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,200.50,1,48,"Desconocido",2007-06-30,\N,\N
247,247,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,344.50,1,48,"Desconocido",2007-04-14,\N,\N
248,248,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,131.80,1,48,"Desconocido",2006-12-16,\N,\N
249,250,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,212.50,1,48,"Desconocido",2007-06-30,\N,\N
251,41,1,2006-09-28,2006-09-30,0.00,0,0.00,0.20,84.29,1,48,"6",2006-09-30,\N,\N
252,41,1,2006-10-21,2006-10-23,600.00,0,0.00,0.20,600.00,1,48,"7",2007-05-05,\N,\N
253,50,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,488.74,1,48,"6",2007-02-10,\N,\N
254,60,1,2007-02-03,2007-02-05,0.00,0,0.00,0.20,336.40,1,48,"3",2007-02-05,\N,\N
255,64,1,2007-11-22,2007-11-24,0.00,0,0.00,0.20,458.70,1,48,"3",2007-11-24,\N,\N
256,69,1,2007-02-15,2007-02-17,0.00,0,0.00,0.20,377.28,1,48,"3",2007-02-17,\N,\N
257,91,1,2006-09-30,2006-10-02,450.00,0,0.00,0.01,517.50,1,48,"2",2007-06-02,\N,\N
258,91,1,2006-09-07,2006-09-09,0.00,0,0.00,0.20,36.00,1,48,"1",2006-09-09,\N,\N
259,100,1,2007-03-15,2007-03-17,0.00,0,0.00,0.20,168.50,1,48,"1",2007-03-17,\N,\N
260,102,1,2007-03-15,2007-03-17,0.00,0,0.00,0.20,251.95,1,48,"1",2007-03-17,\N,\N
261,137,1,2006-09-28,2006-09-30,0.00,0,0.00,0.20,288.55,1,48,"8",2006-09-30,\N,\N
262,137,1,2006-10-07,2006-10-09,600.00,116,483.55,0.01,690.00,1,48,"9",2007-03-24,\N,\N
263,149,1,2007-01-25,2007-01-27,350.00,0,0.00,0.01,402.50,1,48,"1",2007-01-27,\N,\N
264,151,1,2007-01-25,2007-01-27,350.00,0,0.00,0.01,402.50,1,48,"1",2007-01-27,\N,\N
265,190,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,373.65,1,48,"1",2006-08-31,\N,\N
266,45,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,243.94,1,48,"3",2007-03-10,\N,\N
267,47,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,247.20,1,48,"3",2007-01-06,\N,\N
268,48,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,215.70,1,48,"5",2006-11-11,\N,\N
269,49,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,431.40,1,48,"6",2006-11-11,\N,\N
270,43,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,690.00,1,48,"7",2007-06-30,\N,\N
271,58,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,646.44,1,48,"5",2007-04-02,\N,\N
272,59,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,284.24,1,48,"4",2006-09-09,\N,\N
273,42,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,541.24,1,48,"7",2006-12-04,\N,\N
274,61,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,161.13,1,48,"2",2006-11-25,\N,\N
275,62,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,314.40,1,48,"3",2007-02-05,\N,\N
276,63,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,246.54,1,48,"3",2006-12-04,\N,\N
277,39,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,473.80,1,48,"5",2007-05-07,\N,\N
278,65,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,172.44,1,48,"4",2006-11-06,\N,\N
279,68,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,15.00,1,48,"3",2006-09-16,\N,\N
280,37,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,329.26,1,48,"8",2006-10-07,\N,\N
281,72,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,458.12,1,48,"Desconocido",2007-04-02,\N,\N
282,36,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,381.00,1,48,"4",2006-08-31,\N,\N
283,74,9,2006-08-31,2006-09-02,0.00,0,0.00,0.20,431.70,1,48,"3",2007-03-10,\N,\N
284,77,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,517.50,1,48,"3",2007-05-07,\N,\N
285,78,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,517.50,1,48,"3",2007-06-04,\N,\N
287,84,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,22.42,1,48,"Desconocido",2006-08-31,\N,\N
288,85,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,0.80,1,48,"Desconocido",2006-08-31,\N,\N
290,29,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,422.00,1,48,"1",2007-07-02,\N,\N
291,92,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,36.25,1,48,"1",2006-09-09,\N,\N
292,98,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,134.85,1,48,"1",2006-12-02,\N,\N
293,28,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,432.15,1,48,"3",2007-02-10,\N,\N
294,101,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,258.50,1,48,"1",2007-04-14,\N,\N
295,20,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,334.80,1,48,"2",2006-08-31,\N,\N
296,103,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,282.00,1,48,"1",2006-12-09,\N,\N
297,104,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,322.50,1,48,"1",2007-05-05,\N,\N
298,106,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,342.50,1,48,"1",2007-05-19,\N,\N
299,107,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,338.10,1,48,"1",2006-09-23,\N,\N
300,110,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,392.50,1,48,"1",2007-07-14,\N,\N
317,19,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,340.60,1,48,"3",2007-05-07,\N,\N
323,143,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,228.74,1,48,"7",2006-11-25,\N,\N
324,144,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,177.00,1,48,"Desconocido",2006-12-04,\N,\N
325,145,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,287.43,1,48,"Desconocido",2007-01-27,\N,\N
326,146,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,382.25,1,48,"Desconocido",2007-03-17,\N,\N
327,18,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,408.50,1,48,"Desconocido",2007-02-17,\N,\N
328,148,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,402.50,1,48,"1",2007-03-03,\N,\N
329,16,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,315.61,1,48,"3",2007-03-31,\N,\N
330,150,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,402.50,1,48,"1",2007-02-17,\N,\N
331,14,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,113.80,1,48,"3",2006-11-06,\N,\N
332,152,5,2006-08-31,2006-09-02,0.00,0,0.00,0.20,276.00,1,48,"1",2007-02-10,\N,\N
333,155,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,402.50,1,48,"1",2007-07-28,\N,\N
334,156,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,345.00,1,48,"1",2007-07-07,\N,\N
338,13,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,232.50,1,48,"1",2007-01-06,\N,\N
339,11,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,180.00,1,48,"Desconocido",2006-12-02,\N,\N
341,8,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,78.02,1,48,"1",2006-09-09,\N,\N
342,2,1,2006-08-31,2006-09-02,0.00,0,0.00,0.20,131.80,1,48,"3",2006-11-25,\N,\N
365,48,1,2006-11-18,2006-11-20,600.00,0,599.95,0.01,690.00,1,48,"6",2007-10-20,\N,\N
366,49,1,2006-11-18,2006-11-20,600.00,149,450.60,0.01,690.00,1,48,"7",2007-05-07,\N,\N
367,59,1,2006-09-16,2006-09-18,600.00,140,459.76,0.01,690.00,1,48,"5",2007-11-05,\N,\N
368,42,1,2006-12-16,2006-12-18,600.00,138,461.76,0.01,690.00,1,48,"8",2007-08-11,\N,\N
369,61,1,2006-12-02,2006-12-04,450.00,51,398.87,0.01,517.50,1,48,"3",2007-11-10,\N,\N
371,63,1,2006-12-16,2006-12-18,450.00,0,450.00,0.01,517.50,1,48,"4",2007-08-06,\N,\N
372,37,1,2006-10-28,2006-10-30,600.00,143,456.74,0.01,690.00,1,48,"9",2007-08-18,\N,\N
373,143,1,2006-12-16,2006-12-18,600.00,34,566.26,0.01,690.00,1,48,"8",2007-10-27,\N,\N
374,14,1,2006-11-25,2006-11-27,450.00,10,439.50,0.01,517.50,1,48,"4",2007-12-03,\N,\N
375,159,1,2006-12-09,2006-12-11,335.00,0,335.00,0.01,385.25,1,48,"1",2007-12-08,\N,\N
376,161,1,2006-12-09,2006-12-11,350.00,0,350.00,0.01,402.50,1,48,"1",2007-11-17,\N,\N
377,162,1,2006-12-09,2006-12-11,350.00,0,350.00,0.01,402.50,1,48,"1",2007-11-17,\N,\N
378,11,1,2007-12-16,2007-12-18,450.00,30,420.10,0.01,517.50,1,48,"Desconocido",2008-12-31,"Incobrable 2008",\N
379,12,1,2007-12-16,2007-12-18,450.00,30,420.00,0.01,517.50,1,48,"2",2007-09-03,\N,\N
380,8,1,2006-09-16,2006-09-18,450.00,62,387.68,0.01,517.50,1,48,"2",2007-06-04,\N,\N
381,2,1,2007-12-09,2007-12-11,450.00,0,450.00,0.01,517.50,1,48,"4",2007-11-05,\N,\N
382,9,1,2006-09-30,2006-10-02,450.00,48,450.00,0.01,517.50,1,48,"2",2007-11-05,\N,\N
383,116,1,2006-11-04,2006-11-06,350.00,0,350.00,0.01,402.50,1,48,"1",2007-10-13,\N,\N
384,10,1,2006-09-16,2006-09-18,450.00,31,418.70,0.20,450.00,1,48,"2",2007-11-05,\N,\N
385,15,1,2006-10-14,2006-10-16,450.00,18,431.75,0.01,517.50,1,48,"4",2007-03-17,\N,\N
386,17,1,2006-09-23,2006-09-25,450.00,104,345.98,0.01,517.50,1,48,"Desconocido",2008-03-04,\N,\N
387,31,1,2006-09-30,2006-10-02,450.00,18,431.50,0.01,517.50,1,48,"Desconocido",2007-03-24,\N,\N
388,32,1,2006-10-14,2006-10-16,450.00,1,449.10,0.01,517.50,1,48,"2",2008-04-08,\N,\N
389,33,1,2006-11-18,2006-11-20,450.00,0,450.00,0.01,517.50,1,48,"2",2008-12-31,"Incobrable 2008",\N
390,35,1,2006-11-18,2006-11-20,600.00,0,600.00,0.01,690.00,1,48,"8",2007-10-06,\N,\N
391,38,1,2006-09-30,2006-10-02,450.00,0,450.00,0.01,517.50,1,48,"4",2007-09-03,\N,\N
392,40,1,2006-12-16,2006-12-18,600.00,40,559.86,0.01,690.00,1,48,"6",2008-01-19,\N,\N
393,46,1,2006-11-25,2006-11-27,600.00,14,586.50,0.01,690.00,1,48,"5",2008-05-24,\N,\N
394,79,1,2006-09-30,2006-10-02,450.00,0,450.00,0.01,517.50,1,48,"3",2007-09-03,\N,\N
395,86,1,2006-11-04,2006-11-06,450.00,0,450.00,0.01,517.50,1,48,"2",2007-10-01,\N,\N
396,92,1,2006-09-30,2006-10-02,450.00,0,450.00,0.01,517.50,1,48,"2",2007-07-07,\N,\N
399,113,1,2006-11-18,2006-11-20,0.00,0,350.00,0.01,402.50,1,48,"1",2007-10-27,\N,\N
400,117,1,2006-12-16,2006-12-18,0.00,0,350.00,0.01,402.50,1,48,"1",2007-10-27,\N,\N
401,118,1,2006-12-16,2006-12-18,200.00,0,200.00,0.01,230.00,1,48,"1",2008-03-29,\N,\N
402,119,1,2006-12-16,2006-12-18,0.00,0,200.00,0.01,230.00,1,48,"1",2007-01-06,\N,\N
403,120,1,2006-12-16,2006-12-18,0.00,0,350.00,0.01,402.50,1,48,"1",2008-03-01,\N,\N
404,121,1,2006-12-16,2006-12-18,0.00,0,350.00,0.01,402.50,1,48,"1",2007-05-05,\N,\N
405,122,1,2006-12-16,2006-12-18,350.00,0,350.00,0.01,462.88,1,48,"1",2007-01-20,\N,\N
406,158,1,2006-12-09,2006-12-11,335.00,0,335.00,0.01,385.25,1,48,"1",2008-04-12,\N,\N
407,160,1,2006-12-09,2006-12-11,315.00,0,315.00,0.01,362.25,1,48,"1",2007-12-01,\N,\N
408,195,1,2007-12-30,2008-01-01,350.00,0,350.00,0.01,402.50,1,48,"2",2007-07-02,\N,\N
409,210,1,2007-12-30,2008-01-01,350.00,0,402.50,0.01,462.88,1,48,"1",2008-03-18,\N,\N
410,211,1,2007-12-30,2008-01-01,350.00,0,402.50,0.01,462.88,1,48,"1",2007-09-03,\N,\N
411,240,1,2006-09-30,2006-10-02,450.00,0,517.50,0.01,595.13,1,48,"2",2007-09-29,\N,\N
412,115,1,2006-11-04,2006-11-06,350.00,0,402.50,0.01,402.50,1,48,"1",2007-10-13,\N,\N
413,93,1,2006-12-02,2006-12-04,443.50,0,443.50,0.01,510.03,1,48,"Desconocido",2007-11-10,\N,\N
414,7,1,2006-11-04,2006-11-06,450.00,10,439.73,0.01,517.50,1,48,"Desconocido",2007-02-24,\N,\N
415,107,1,2006-09-30,2006-10-02,473.00,273,200.00,0.01,543.95,1,48,"Desconocido",2007-07-07,"Crédito especial",\N
416,73,1,2007-05-05,2007-05-07,0.00,0,0.00,0.01,480.96,1,48,"Desconocido",2007-05-07,\N,\N
417,103,1,2006-12-30,2007-01-01,352.00,152,200.00,0.01,404.80,1,48,"Desconocido",2007-06-09,"Crédito Especial",\N
423,49,1,2008-02-02,2008-02-04,1000.00,0,841.00,0.20,1200.00,1,48,"9",2008-08-16,\N,\N
425,16,1,2008-02-02,2008-02-04,700.00,0,560.00,0.20,840.00,1,48,"5",2008-12-31,"Incobrable 2008",\N
426,101,1,2008-02-02,2008-02-04,500.00,0,375.00,0.20,600.00,1,48,"3",2008-08-23,\N,\N
427,171,1,2008-02-02,2008-02-04,500.00,0,429.00,0.20,600.00,1,48,"2",2008-12-31,"Incobrable 2008",\N
428,98,10,2008-02-02,2008-02-04,748.50,48,700.00,0.20,898.20,1,48,"3",2008-11-01,\N,\N
429,172,1,2008-02-23,2008-02-25,500.00,0,396.50,0.20,600.00,1,48,"2",2009-01-24,"Incobrable 2008",\N
431,170,1,2008-02-23,2008-02-25,500.00,0,434.25,0.20,600.00,1,48,"2",2009-01-24,\N,\N
432,169,1,2008-02-23,2008-02-25,500.00,0,445.50,0.20,600.00,1,48,"2",2009-01-31,\N,\N
433,106,1,2008-03-29,2008-03-31,500.00,0,449.00,0.20,600.00,1,48,"3",2009-01-10,\N,\N
434,118,1,2008-04-19,2008-04-21,439.00,0,439.00,0.20,526.80,1,48,"2",2009-08-08,\N,\N
435,51,1,2008-03-29,2008-03-31,600.00,0,600.00,0.20,720.00,1,48,"6",2008-07-26,\N,\N
436,168,1,2008-03-29,2008-03-31,500.00,0,410.25,0.20,600.00,1,48,"2",2008-03-28,\N,\N
437,62,1,2008-04-12,2008-04-14,700.00,0,700.00,0.20,840.00,1,48,"6",2009-04-04,\N,\N
438,77,13,2008-04-12,2008-04-14,800.00,0,610.00,0.20,960.00,1,48,"5",2009-01-31,\N,\N
439,66,18,2008-04-12,2008-04-14,686.60,0,686.60,0.20,823.92,1,48,"6",2009-03-07,\N,\N
440,43,1,2008-04-19,2008-04-21,1000.00,0,842.00,0.20,1200.00,1,48,"9",2008-11-29,\N,\N
441,41,1,2008-05-03,2008-05-05,2000.00,0,2000.00,0.20,2400.00,1,48,"10",2009-02-28,\N,\N
442,58,2,2008-05-03,2008-05-05,800.00,0,800.00,0.20,960.00,1,48,"7",2009-04-18,\N,\N
443,39,35,2008-05-03,2008-05-05,800.00,0,800.00,0.20,960.00,1,48,"7",2009-03-28,\N,\N
454,114,1,2006-11-11,2006-11-13,350.00,0,402.50,0.01,402.50,1,48,"1",2007-09-08,\N,\N
455,65,1,2006-12-09,2006-12-11,450.00,0,450.00,0.01,517.50,1,48,"2",2007-10-13,\N,\N
456,68,1,2006-12-23,2006-12-25,450.00,0,450.00,0.01,517.50,1,48,"4",2007-12-01,\N,\N
457,85,1,2006-10-28,2006-10-30,450.00,0,450.00,0.01,517.50,1,48,"2",2007-11-24,\N,\N
459,252,1,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-04-18,\N,\N
460,253,5,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-04-18,\N,\N
461,254,8,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-04-18,\N,\N
462,255,18,2008-05-10,2008-05-12,411.00,0,411.00,0.20,493.20,1,48,"1",2009-04-25,\N,\N
463,256,1,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-04-18,\N,\N
464,258,8,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-06-06,\N,\N
465,259,1,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-08-08,\N,\N
466,260,1,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-03-07,\N,\N
467,261,1,2008-05-10,2008-05-12,450.00,0,450.00,0.20,540.00,1,48,"1",2009-03-07,\N,\N
468,262,1,2008-05-10,2008-05-12,420.50,0,420.50,0.20,504.60,1,48,"1",2009-03-07,\N,\N
469,34,18,2007-11-17,2007-11-19,500.00,0,500.00,0.20,600.00,1,48,"3",2008-10-25,\N,\N
470,146,6,2008-05-10,2008-05-12,2000.00,0,2000.00,0.20,2400.00,1,48,"10",2009-03-28,\N,\N
475,46,8,2008-05-24,2008-05-26,700.00,53,646.60,0.20,840.00,1,48,"6",2009-10-10,\N,\N
476,72,1,2008-05-17,2008-05-19,800.00,0,800.00,0.20,960.00,1,48,"5",2009-04-25,\N,\N
477,102,18,2008-05-10,2008-05-12,700.00,100,600.00,0.20,840.00,1,48,"4",2008-08-11,\N,\N
478,179,18,2008-05-17,2008-05-19,500.00,80,420.25,0.20,600.00,1,48,"2",2009-03-28,\N,\N
485,266,1,2008-05-17,2008-05-19,600.00,0,600.00,0.20,720.00,1,48,"3",2009-05-23,\N,\N
488,268,19,2008-10-04,2008-10-06,500.00,0,500.00,0.16,581.25,8,39,"1",2009-06-04,\N,\N
489,269,5,2008-10-04,2008-10-06,500.00,0,500.00,0.16,581.25,8,39,"1",2009-06-27,\N,\N
490,270,3,2008-10-04,2008-10-06,372.50,0,372.50,0.16,433.03,8,39,"1",2009-06-27,\N,\N
491,271,18,2008-10-04,2008-10-06,500.00,0,500.00,0.16,581.25,8,39,"1",2009-07-11,\N,\N
492,272,18,2008-10-04,2008-10-06,484.00,0,484.00,0.16,562.65,8,39,"1",2009-06-20,\N,\N
493,278,8,2008-11-08,2008-11-10,300.00,0,300.00,0.16,348.75,1,39,"1",2009-09-05,\N,\N
494,279,4,2008-11-08,2008-11-10,500.00,0,500.00,0.16,581.25,1,39,"1",\N,\N,\N
496,280,21,2008-11-08,2008-11-10,500.00,0,500.00,0.16,581.25,1,39,"1",2009-08-22,\N,\N
497,281,2,2008-11-08,2008-11-10,500.00,0,494.00,0.16,581.25,1,39,"1",2009-08-15,\N,\N
498,282,20,2008-11-08,2008-11-10,497.00,0,497.00,0.16,577.76,1,39,"1",2009-08-15,\N,\N
500,110,1,2008-06-21,2008-06-23,500.00,68,431.50,0.20,600.00,1,48,"3",2009-04-25,\N,\N
503,73,18,2008-07-05,2008-07-07,800.00,0,800.00,0.20,960.00,1,48,"5",2008-06-28,\N,\N
504,273,18,2008-10-11,2008-10-13,500.00,0,500.00,0.16,581.25,1,39,"1",2010-01-01,"Incobrable 2009",\N
505,274,5,2008-10-11,2008-10-13,450.00,0,450.00,0.16,523.13,1,39,"1",2010-01-01,"Incobrable 2009",\N
506,275,5,2008-10-11,2008-10-13,500.00,0,500.00,0.16,581.25,1,39,"1",2009-10-03,\N,\N
507,276,18,2008-10-11,2008-10-13,500.00,0,500.00,0.16,581.25,1,39,"1",2009-06-13,\N,\N
508,277,18,2008-10-11,2008-10-11,500.00,0,500.00,0.16,581.25,1,39,"1",2009-06-13,\N,\N
514,73,18,2008-07-05,2008-07-07,800.00,0,800.00,0.20,960.00,1,48,"6",2009-06-20,\N,\N
516,91,1,2008-07-05,2008-07-07,900.00,0,900.00,0.20,1080.00,9,48,"5",2009-04-25,\N,\N
518,37,17,2008-07-12,2008-07-14,2000.00,325,1675.00,0.20,2400.00,1,48,"11",2009-08-08,\N,\N
520,48,1,2008-07-26,2008-07-28,1000.00,0,1000.00,0.20,1200.00,9,48,"8",2008-12-31,"Incobrable 2008",\N
521,131,1,2008-07-26,2008-07-28,500.00,0,500.00,0.20,600.00,1,48,"2",2010-01-23,\N,\N
522,128,17,2008-07-26,2008-07-28,500.00,0,500.00,0.20,600.00,1,48,"2",2009-07-04,\N,\N
523,70,1,2008-07-26,2008-07-28,450.00,0,450.00,0.20,540.00,1,48,"4",2009-07-25,\N,\N
524,136,1,2008-08-02,2008-08-04,248.00,10,238.00,0.20,297.60,1,48,"2",2009-07-04,\N,\N
525,51,1,2008-08-02,2008-08-04,1200.00,0,1200.00,0.20,1440.00,1,48,"7",\N,\N,\N
526,142,1,2008-08-06,2008-08-08,500.00,17,483.00,0.16,581.25,1,39,"2",2009-03-21,\N,\N
527,78,1,2008-08-09,2008-08-11,800.00,100,700.00,0.20,960.00,1,48,"5",\N,\N,\N
528,82,2,2008-08-16,2008-08-18,600.00,0,600.00,0.20,720.00,1,48,"4",2009-07-25,\N,\N
529,247,5,2008-08-16,2008-08-18,604.90,0,604.90,0.20,725.88,1,48,"2",2009-11-07,"Compra de maquina recta",\N
530,86,1,2008-08-02,2008-08-04,600.00,0,600.00,0.20,720.00,1,48,"4",2009-06-13,\N,\N
531,49,1,2008-08-23,2008-08-25,2000.00,200,1800.00,0.20,2400.00,9,48,"10",2009-07-25,\N,\N
532,34,1,2008-08-30,2008-09-01,500.00,10,490.00,0.20,600.00,1,48,"4",2009-07-04,\N,\N
533,145,1,2008-08-30,2008-09-01,700.00,20,680.00,0.20,840.00,1,48,"7",2009-10-03,\N,\N
534,101,1,2008-08-30,2008-08-01,800.00,88,712.00,0.16,930.00,1,39,"4",2009-05-02,\N,\N
535,139,1,2008-09-27,2008-09-29,300.00,0,300.00,0.20,360.00,1,48,"2",2009-03-14,\N,\N
536,114,1,2008-09-27,2008-09-29,800.00,0,800.00,0.16,930.00,1,39,"3",2009-06-27,\N,\N
537,59,1,2008-10-04,2008-10-06,1200.00,0,1200.00,0.20,1440.00,9,48,"7",2009-07-30,\N,\N
538,69,1,2008-10-11,2008-10-13,900.00,122,777.50,0.20,1080.00,1,48,"6",2009-08-22,\N,\N
540,84,18,2008-10-11,2008-10-13,555.00,0,555.00,0.20,666.00,1,48,"3",2010-03-13,\N,\N
541,143,1,2008-10-18,2008-10-20,1500.00,60,1440.00,0.20,1800.00,9,48,"10",2009-10-17,"saldo refinanciado",\N
543,50,18,2008-10-18,2008-10-20,1000.00,160,840.00,0.20,1200.00,9,48,"8",2009-08-01,\N,\N
544,102,18,2008-10-18,2008-10-20,1000.00,60,940.00,0.20,1200.00,9,48,"5",2009-10-10,\N,\N
546,137,18,2008-11-01,2008-11-03,2000.00,630,1370.00,0.20,2400.00,9,48,"12",2009-10-17,"saldo refinanciado",\N
547,63,1,2008-11-08,2008-11-10,1500.00,0,1500.00,0.20,1800.00,9,48,"6",2009-10-17,\N,\N
548,182,1,2008-05-31,2008-06-02,500.00,0,500.00,0.20,600.00,1,48,"2",2009-04-18,\N,\N
549,181,1,2008-06-07,2008-06-09,500.00,87,412.75,0.20,600.00,1,48,"2",2009-08-30,\N,\N
550,173,1,2008-06-28,2008-06-30,500.00,0,500.00,0.20,600.00,1,48,"2",2010-01-01,"Incobrable 2009",\N
551,174,1,2008-06-28,2008-06-30,500.00,0,500.00,0.20,600.00,1,48,"2",2010-01-01,"Incobrable 2009 (error nuestro)",\N
552,175,1,2008-06-28,2008-06-30,500.00,0,500.00,0.20,600.00,1,48,"2",\N,\N,\N
553,156,2,2008-09-13,2008-09-15,900.00,0,900.00,0.20,1080.00,9,48,"3",2009-09-15,\N,\N
554,151,43,2008-09-20,2008-09-22,900.00,0,900.00,0.20,1080.00,9,48,"4",2009-09-12,\N,\N
556,166,1,2008-10-04,2008-10-06,600.00,0,600.00,0.20,720.00,1,48,"3",2009-08-22,\N,\N
559,164,1,2008-10-18,2008-10-20,680.00,0,680.00,0.20,816.00,1,48,"3",2009-01-17,"Incobrable 2008",\N
560,283,1,2008-11-01,2008-11-03,450.00,0,450.00,0.16,523.13,1,39,"1",2009-09-05,"Preguntar Nombre y correguir apellido",\N
561,284,1,2008-11-01,2008-11-03,485.00,0,485.00,0.16,563.81,1,39,"1",2009-07-11,\N,\N
562,285,1,2008-11-01,2008-11-03,500.00,0,500.00,0.16,581.25,1,39,"1",2009-07-25,\N,\N
563,286,1,2008-11-01,2008-11-03,500.00,0,500.00,0.16,581.25,1,39,"1",2009-07-11,\N,\N
565,155,25,2008-11-08,2008-11-10,600.00,0,600.00,0.20,720.00,1,48,"3",\N,\N,\N
566,103,1,2008-05-31,2008-06-02,500.00,0,500.00,0.20,600.00,1,48,"3",2009-04-25,\N,\N
568,100,1,2008-11-15,2008-11-17,720.00,0,720.00,0.20,864.00,1,48,"4",2009-10-24,\N,\N
569,98,8,2008-11-15,2008-11-17,1115.00,146,969.00,0.20,1338.00,1,48,"4",2009-12-31,"Incobrable (se fue del barrio)",\N
570,43,1,2008-12-06,2008-12-08,1500.00,247,1253.00,0.20,1800.00,1,48,"10",2009-10-31,\N,\N
571,293,18,2008-12-06,2008-12-08,319.00,0,319.00,0.16,370.84,1,39,"1",2009-09-12,\N,\N
572,294,18,2008-12-06,2008-12-08,405.00,0,405.00,0.16,470.81,1,39,"1",2009-10-24,\N,\N
